vin,create_time,start_lat,start_lon,end_lat,end_lon
LW433B12XN1038026,2025-05-18 05:28:43.418,31.07021611111111,121.40698583333334,31.049926,121.410568
LW433B12XN1038026,2025-05-24 06:09:33.906,31.117461388888888,121.37389777777778,31.136554,121.362742
LW433B12XN1038026,2025-05-24 08:13:32.207,31.136401111111113,121.3626511111111,31.137626,121.440765
LW433B12XN1038026,2025-05-24 08:35:59.855,31.134765833333333,121.42777694444445,31.137626,121.440765
LW433B12XN1038026,2025-05-24 09:53:38.974,31.13740111111111,121.43946111111111,31.131552,121.435806
LW433B12XN1038026,2025-05-24 10:00:03.399,31.13499277777778,121.4369,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-05-24 10:09:55.150,31.10086972222222,121.44259194444444,31.137626,121.440765
LW433B12XN1038026,2025-05-25 10:52:38.713,31.0998675,121.41288416666669,31.099975,121.439769
LW433B12XN1038026,2025-05-28 00:28:34.507,31.07431194444445,121.399225,31.114915,121.385747
LW433B12XN1038026,2025-05-28 04:02:52.478,31.081734166666667,121.3938336111111,31.297029,120.54818
LW433B12XN1038026,2025-05-28 05:36:43.117,31.296859166666668,120.54881277777778,31.277398,120.524066
LW433B12XN1038026,2025-05-28 06:14:26.976,31.277246666666667,120.5238813888889,31.297683,120.548067
LW433B12XN1038026,2025-05-28 07:31:35.815,31.297440555555557,120.54721222222224,31.277398,120.524066
LW433B12XN1038026,2025-05-28 08:46:33.375,31.27694111111111,120.523805,31.255477,120.509854
LW433B12XN1038026,2025-05-28 09:38:52.359,31.255688055555556,120.51027194444444,31.277398,120.524066
LW433B12XN1038026,2025-05-29 01:01:32.979,31.27724694444445,120.52379388888887,31.297683,120.548067
LW433B12XN1038026,2025-05-29 09:03:06.496,31.296891111111112,120.54721888888888,31.192555,121.327896
LW433B12XN1038026,2025-05-29 10:24:18.870,31.19295805555555,121.32723,31.149766,121.334596
LW433B12XN1038026,2025-05-29 10:39:39.029,31.14936416666667,121.3390325,31.166542,121.384772
LW433B12XN1038026,2025-05-29 11:04:49.925,31.165790833333332,121.38486611111112,31.018105,121.192344
LW433B12XN1038026,2025-05-29 11:40:46.057,31.016862777777774,121.22456222222222,31.016695,121.192275
LW433B12XN1038026,2025-05-29 15:05:19.174,31.015372777777777,121.2026913888889,31.12226738441532,121.41602620482443
LW433B12XN1038026,2025-05-29 16:02:00.174,31.12265638888889,121.4160975,31.258372506291753,121.34949937462808
LW433B12XN1038026,2025-05-29 19:21:35.380,31.258067222222223,121.34619916666666,31.126781,121.313903
LW433B12XN1038026,2025-05-29 19:44:45.062,31.12665888888889,121.31372472222222,31.143387,121.328687
LW433B12XN1038026,2025-05-29 19:56:41.336,31.143538333333332,121.32860583333331,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-05-30 01:13:45.474,31.07407111111111,121.39938111111113,31.196077046124184,121.4785766601562
LW433B12XN1038026,2025-05-30 08:05:33.991,31.1972125,121.48024777777778,31.114915,121.385747
LW433B12XN1038026,2025-05-30 09:33:40.995,31.093746666666668,121.3957013888889,31.114915,121.385747
LW433B12XN1038026,2025-05-30 10:00:35.462,31.109410555555556,121.3893688888889,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-05-30 23:46:36.050,31.074525,121.39961027777778,31.249303,121.568773
LW433B12XN1038026,2025-05-31 03:33:16.559,31.249835,121.56912166666666,31.247674,121.56072
LW433B12XN1038026,2025-05-31 07:36:40.062,31.249444722222226,121.56819444444444,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-02 05:35:24.789,31.073037777777778,121.39905166666668,31.049926,121.410568
LW433B12XN1038026,2025-06-11 00:03:09.050,31.076193611111112,121.40434388888887,31.196077046124184,121.4785766601562
LW433B12XN1038026,2025-06-11 10:54:55.221,31.19725222222222,121.480535,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-13 00:12:53.916,31.076226666666667,121.404355,31.196077046124184,121.4785766601562
LW433B12XN1038026,2025-06-13 10:58:34.118,31.197817222222223,121.4807375,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-13 10:59:55.128,31.19790638888889,121.48141527777776,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-13 11:00:33.837,31.19790638888889,121.48141527777776,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-21 06:35:17.217,31.074320555555556,121.39969972222222,31.125646,121.369368
LW433B12XN1038026,2025-06-21 08:44:26.453,31.125599444444443,121.36953916666668,31.133711,121.402538
LW433B12XN1038026,2025-06-21 08:54:35.144,31.13514027777778,121.40047527777776,31.133763,121.403042
LW433B12XN1038026,2025-06-21 11:02:50.877,31.07380611111111,121.40001444444444,31.151987,121.48263
LW433B12XN1038026,2025-06-21 12:37:56.229,31.153644166666663,121.4822475,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-26 23:58:15.247,31.073881666666665,121.39997,31.196077046124184,121.4785766601562
LW433B12XN1038026,2025-06-27 10:16:53.649,31.197641944444445,121.48037666666669,31.131699,121.400338
LW433B12XN1038026,2025-06-27 10:57:18.142,31.15893527777778,121.43072138888888,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-28 02:40:08.101,31.111783055555556,121.39223194444445,31.073239992242165,121.3995963335037
LW433B12XN1038026,2025-06-28 05:38:14.398,31.12459638888889,121.39444694444444,31.073239992242165,121.3995963335037
